Month,Product,Region,Customer_Segment,Ad_Spend,Interest_Rate,Promotion_Active,Market_Index,Festive_Month,Previous_Month_Demand,Product_Demand
2022-10,Mutual Fund,Tier 3,Self-Employed,40573,9.37,0,108.23,1,1045,820
2022-10,Mutual Fund,Tier 3,Student,43367,15.24,0,105.33,1,1117,772
2022-10,Fixed Deposit,Tier 1,Salaried,25989,12.28,1,105.13,1,1365,981
2022-10,Fixed Deposit,Tier 1,Self-Employed,86298,9.7,0,95.02,1,1790,790
2022-10,Fixed Deposit,Tier 1,Student,92666,15.69,1,106.32,1,4612,1246
2022-10,Fixed Deposit,Tier 2,Salaried,58291,7.66,0,103.16,1,1272,967
2022-10,Fixed Deposit,Tier 2,Self-Employed,88543,7.14,1,98.01,1,3126,1136
2022-10,Fixed Deposit,Tier 2,Student,24327,15.86,1,97.75,1,2582,1005
2022-10,Fixed Deposit,Tier 3,Salaried,82255,10.57,1,91.23,1,4158,987
2022-10,Fixed Deposit,Tier 3,Self-Employed,52832,15.55,0,93.61,1,2464,821
2022-10,Fixed Deposit,Tier 3,Student,97535,11.82,1,107.36,1,1672,1043
2022-10,SIP,Tier 1,Salaried,15867,9.92,1,90.76,1,1643,891
2022-10,SIP,Tier 1,Self-Employed,84229,6.59,0,90.84,1,4249,1044
2022-10,SIP,Tier 1,Student,79922,7.16,1,106.06,1,2969,1205
2022-10,SIP,Tier 2,Salaried,81466,11.66,1,92.97,1,2179,1049
2022-10,SIP,Tier 2,Self-Employed,37151,11.58,0,98.66,1,3307,932
2022-10,SIP,Tier 2,Student,89376,11.24,1,105.1,1,4110,1260
2022-10,SIP,Tier 3,Salaried,83373,9.15,1,102.6,1,3269,1095
2022-10,SIP,Tier 3,Self-Employed,10692,7.95,0,92.49,1,1441,667
2022-10,SIP,Tier 3,Student,15209,7.77,1,102.07,1,4735,1084
2022-11,Credit Card,Tier 1,Salaried,34594,11.16,0,109.91,1,2565,1009
2022-11,Credit Card,Tier 1,Self-Employed,77616,7.49,1,109.01,1,1154,1181
2022-11,Credit Card,Tier 1,Student,43672,14.74,1,106.29,1,2184,1124
2022-11,Credit Card,Tier 2,Salaried,54148,10.4,1,90.48,1,1171,950
2022-11,Credit Card,Tier 2,Self-Employed,28690,7.89,1,97.66,1,2444,1051
2022-11,Credit Card,Tier 2,Student,59056,14.35,0,106.41,1,1579,911
2022-11,Credit Card,Tier 3,Salaried,88545,8.64,1,106,1,3069,1290
2022-11,Credit Card,Tier 3,Self-Employed,29627,15.35,1,105.69,1,4256,1086
2022-11,Credit Card,Tier 3,Student,85318,8.47,0,100.82,1,2435,1036
2022-11,Personal Loan,Tier 1,Salaried,52614,10.78,1,93.7,1,3463,1107
2022-11,Personal Loan,Tier 1,Self-Employed,94694,13.88,0,100.47,1,2353,880
2022-11,Personal Loan,Tier 1,Student,10924,6.12,0,93.69,1,3395,725
2022-11,Personal Loan,Tier 2,Salaried,90846,11.98,1,97.96,1,1588,1022
2022-11,Personal Loan,Tier 2,Self-Employed,86946,14.84,1,106.78,1,1339,1158
2022-11,Personal Loan,Tier 2,Student,97939,6.07,0,91.42,1,4926,941
2022-11,Personal Loan,Tier 3,Salaried,48220,15.95,0,101.16,1,4404,918
2022-11,Personal Loan,Tier 3,Self-Employed,77598,13.78,1,93.71,1,4479,1109
2022-11,Personal Loan,Tier 3,Student,24308,10.51,1,108.92,1,2645,1166
2022-11,Mutual Fund,Tier 1,Salaried,62151,10.52,1,93.4,1,4536,1169
2022-11,Mutual Fund,Tier 1,Self-Employed,68861,11.19,0,93.32,1,4862,1028
2022-11,Mutual Fund,Tier 1,Student,89854,13.29,0,92.85,1,2164,791
2022-11,Mutual Fund,Tier 2,Salaried,69213,8.86,0,90.08,1,2464,809
2022-11,Mutual Fund,Tier 2,Self-Employed,28610,9.31,1,99.79,1,3279,989
2022-11,Mutual Fund,Tier 2,Student,92733,15.89,1,109.13,1,1903,1047
2022-11,Mutual Fund,Tier 3,Salaried,89823,15.63,0,97.86,1,4340,1093
2022-11,Mutual Fund,Tier 3,Self-Employed,58664,6.51,1,105.95,1,2089,1042
2022-11,Mutual Fund,Tier 3,Student,79806,15.22,0,98.74,1,4182,1062
2022-11,Fixed Deposit,Tier 1,Salaried,79322,14.44,0,94.81,1,3797,837
2022-11,Fixed Deposit,Tier 1,Self-Employed,90428,8.25,0,102.61,1,3986,1083
2022-11,Fixed Deposit,Tier 1,Student,16869,7.81,1,93.9,1,3123,1021
2022-11,Fixed Deposit,Tier 2,Salaried,38379,10.2,0,97.44,1,2563,850
2022-11,Fixed Deposit,Tier 2,Self-Employed,55747,14.66,0,109.14,1,2634,958
2022-11,Fixed Deposit,Tier 2,Student,81138,10.6,1,98.05,1,2366,1011
2022-11,Fixed Deposit,Tier 3,Salaried,24997,7.35,1,105.38,1,1684,946
2022-11,Fixed Deposit,Tier 3,Self-Employed,12887,7.59,0,101.44,1,3841,878
2022-11,Fixed Deposit,Tier 3,Student,81576,10.09,1,97.11,1,1063,972
2022-11,SIP,Tier 1,Salaried,41658,13.01,1,97.16,1,1490,959
2022-11,SIP,Tier 1,Self-Employed,15974,8.44,0,99.43,1,1918,769
2022-11,SIP,Tier 1,Student,31292,8.25,1,104.85,1,1679,1081
2022-11,SIP,Tier 2,Salaried,27065,10.73,1,101.28,1,3693,1037
2022-11,SIP,Tier 2,Self-Employed,39320,13.45,0,105.92,1,4161,917
2022-11,SIP,Tier 2,Student,12159,7.31,0,92.66,1,3148,787
2022-11,SIP,Tier 3,Salaried,77163,11.99,0,93.66,1,1057,723
2022-11,SIP,Tier 3,Self-Employed,61448,8.43,1,90.48,1,2677,934
2022-11,SIP,Tier 3,Student,39863,7.29,0,99.43,1,4735,892
2022-12,Credit Card,Tier 1,Salaried,55201,13.14,1,98.15,1,2772,948
2022-12,Credit Card,Tier 1,Self-Employed,32499,8.76,0,107.23,1,1490,855
2022-12,Credit Card,Tier 1,Student,40607,11.97,0,106.17,1,4096,902
2022-12,Credit Card,Tier 2,Salaried,17349,15.13,0,96.55,1,1480,759
2022-12,Credit Card,Tier 2,Self-Employed,93791,7.99,0,97.69,1,1344,915
2022-12,Credit Card,Tier 2,Student,50581,11.9,1,102.31,1,3095,1007
2022-12,Credit Card,Tier 3,Salaried,90158,7.72,1,104.3,1,1273,1185
2022-12,Credit Card,Tier 3,Self-Employed,69123,9.6,0,90.28,1,1190,819
2022-12,Credit Card,Tier 3,Student,56216,8.94,0,90.4,1,4682,925
2022-12,Personal Loan,Tier 1,Salaried,17987,13.07,0,101.29,1,2681,827
2022-12,Personal Loan,Tier 1,Self-Employed,95761,14.16,1,109.94,1,4401,1378
2022-12,Personal Loan,Tier 1,Student,97134,7.33,0,90.98,1,4437,897
2022-12,Personal Loan,Tier 2,Salaried,69658,8.21,0,90.49,1,2187,831
2022-12,Personal Loan,Tier 2,Self-Employed,22940,12.75,1,108.23,1,1072,919
2022-12,Personal Loan,Tier 2,Student,42966,9.13,1,108.63,1,2638,1047
2022-12,Personal Loan,Tier 3,Salaried,69199,12.46,0,97.72,1,1178,908
2022-12,Personal Loan,Tier 3,Self-Employed,96006,7.51,0,109.31,1,3795,1219
2022-12,Personal Loan,Tier 3,Student,55264,7.82,0,104.59,1,3918,1018
2022-12,Mutual Fund,Tier 1,Salaried,38022,11.04,1,92.94,1,4658,1050
2022-12,Mutual Fund,Tier 1,Self-Employed,25187,13.45,0,97.97,1,4003,887
2022-12,Mutual Fund,Tier 1,Student,29773,13.83,1,106.5,1,4086,1191
2022-12,Mutual Fund,Tier 2,Salaried,24605,7.83,1,102.83,1,4613,1067
2022-12,Mutual Fund,Tier 2,Self-Employed,93087,10.86,1,106.25,1,4793,1263
2022-12,Mutual Fund,Tier 2,Student,91395,10.86,0,96.05,1,1972,793
2022-12,Mutual Fund,Tier 3,Salaried,91417,13.65,0,108.24,1,1913,1025
2022-12,Mutual Fund,Tier 3,Self-Employed,73772,9.28,0,100.01,1,4223,986
2022-12,Mutual Fund,Tier 3,Student,58665,8.44,1,96.24,1,1898,956
2022-12,Fixed Deposit,Tier 1,Salaried,64460,7.37,1,91.69,1,1565,1020
2022-12,Fixed Deposit,Tier 1,Self-Employed,14922,14.12,1,95.79,1,4797,964
2022-12,Fixed Deposit,Tier 1,Student,25240,15.87,0,104.84,1,2335,931
2022-12,Fixed Deposit,Tier 2,Salaried,54066,14.73,1,96.14,1,2542,898
2022-12,Fixed Deposit,Tier 2,Self-Employed,60906,8.18,0,97.67,1,4624,1010
2022-12,Fixed Deposit,Tier 2,Student,80474,12.77,0,93.78,1,2507,924
2022-12,Fixed Deposit,Tier 3,Salaried,32504,9.08,0,99.22,1,2412,779
2022-12,Fixed Deposit,Tier 3,Self-Employed,24559,15.32,0,92.11,1,1115,562
2022-12,Fixed Deposit,Tier 3,Student,44159,12.97,0,92.84,1,3939,771
2022-12,SIP,Tier 1,Salaried,57766,12.12,1,107.73,1,2358,1078
2022-12,SIP,Tier 1,Self-Employed,25386,12.79,1,94.66,1,4662,1046
2022-12,SIP,Tier 1,Student,96717,15.42,0,92.65,1,2511,863
2022-12,SIP,Tier 2,Salaried,85452,7.39,1,108.23,1,3828,1157
2022-12,SIP,Tier 2,Self-Employed,51505,9.69,1,100.55,1,4420,1128
2022-12,SIP,Tier 2,Student,52065,10.41,0,90.67,1,4775,949
2022-12,SIP,Tier 3,Salaried,31029,6.63,0,95,1,4280,892
2022-12,SIP,Tier 3,Self-Employed,25960,11.95,0,99.36,1,4516,832
2022-12,SIP,Tier 3,Student,24626,14.95,1,102.97,1,3672,1107
2023-01,Credit Card,Tier 1,Salaried,99360,8.77,0,105.04,0,1596,851
2023-01,Credit Card,Tier 1,Self-Employed,58517,9.12,0,98.71,0,4731,886
2023-01,Credit Card,Tier 1,Student,77087,9.76,0,94.08,0,3756,802
2023-01,Credit Card,Tier 2,Salaried,67608,11.54,1,106.88,0,4349,1074
2023-01,Credit Card,Tier 2,Self-Employed,55212,7.2,1,107.52,0,3374,1060
2023-01,Credit Card,Tier 2,Student,10215,9.08,0,96.98,0,2706,538
2023-01,Credit Card,Tier 3,Salaried,20400,13.19,0,104.99,0,4771,732
2023-01,Credit Card,Tier 3,Self-Employed,15583,8.33,1,93.8,0,2079,693
2023-01,Credit Card,Tier 3,Student,87239,14.02,0,104.78,0,1170,648
2023-01,Personal Loan,Tier 1,Salaried,47052,11.09,0,105.46,0,4253,734
2023-01,Personal Loan,Tier 1,Self-Employed,12809,11.35,1,109.78,0,3295,926
2023-01,Personal Loan,Tier 1,Student,89465,11.62,1,94.97,0,1192,747
2023-01,Personal Loan,Tier 2,Salaried,49405,9.99,1,91.95,0,3964,793
2023-01,Personal Loan,Tier 2,Self-Employed,72894,10.03,0,92.44,0,4269,760
2023-01,Personal Loan,Tier 2,Student,48871,6.69,1,96.16,0,1240,749
2023-01,Personal Loan,Tier 3,Salaried,80167,11.38,0,93.74,0,4902,869
2023-01,Personal Loan,Tier 3,Self-Employed,51910,8.24,1,97.54,0,4605,943
2023-01,Personal Loan,Tier 3,Student,38060,13.37,1,92.14,0,2566,765
2023-01,Mutual Fund,Tier 1,Salaried,77695,13.09,1,95.96,0,1397,778
2023-01,Mutual Fund,Tier 1,Self-Employed,33991,7.22,1,95.67,0,3616,890
2023-01,Mutual Fund,Tier 1,Student,36081,15.09,0,90.85,0,3900,697
2023-01,Mutual Fund,Tier 2,Salaried,36532,7.72,0,94.94,0,2972,547
2023-01,Mutual Fund,Tier 2,Self-Employed,84219,10.4,1,90.26,0,3895,827
2023-01,Mutual Fund,Tier 2,Student,59737,11.02,0,106.39,0,1534,738
2023-01,Mutual Fund,Tier 3,Salaried,14011,12.06,1,95.78,0,3861,863
2023-01,Mutual Fund,Tier 3,Self-Employed,97245,11.45,0,101.84,0,1001,614
2023-01,Mutual Fund,Tier 3,Student,34700,10.47,1,105.93,0,3847,922
2023-01,Fixed Deposit,Tier 1,Salaried,18320,7.56,0,98.03,0,3258,687
2023-01,Fixed Deposit,Tier 1,Self-Employed,92821,10.14,0,109.02,0,3508,934
2023-01,Fixed Deposit,Tier 1,Student,92987,15.7,0,90.86,0,3668,653
2023-01,Fixed Deposit,Tier 2,Salaried,35279,7.16,0,92.82,0,2590,613
2023-01,Fixed Deposit,Tier 2,Self-Employed,50544,11.08,1,97.63,0,2357,845
2023-01,Fixed Deposit,Tier 2,Student,13225,13.68,0,93.84,0,1545,469
2023-01,Fixed Deposit,Tier 3,Salaried,73656,11.31,0,107.75,0,3079,752
2023-01,Fixed Deposit,Tier 3,Self-Employed,53601,15.24,0,96.7,0,3317,742
2023-01,Fixed Deposit,Tier 3,Student,45333,9.56,0,106.5,0,1669,739
2023-01,SIP,Tier 1,Salaried,65421,8.42,0,93.93,0,2214,707
2023-01,SIP,Tier 1,Self-Employed,24130,12.43,1,101.73,0,3079,721
2023-01,SIP,Tier 1,Student,22861,14.24,0,93.86,0,3234,659
2023-01,SIP,Tier 2,Salaried,67473,9.78,1,107.67,0,4342,1017
2023-01,SIP,Tier 2,Self-Employed,17382,10.12,1,103.8,0,1992,744
2023-01,SIP,Tier 2,Student,37160,12.1,0,91.74,0,1040,555
2023-01,SIP,Tier 3,Salaried,92263,7.47,1,100.88,0,1727,848
2023-01,SIP,Tier 3,Self-Employed,29585,9.97,1,92.46,0,4720,786
2023-01,SIP,Tier 3,Student,25696,7.11,1,109.32,0,1167,902
2023-02,Credit Card,Tier 1,Salaried,93658,8.4,1,107.69,0,1151,902
2023-02,Credit Card,Tier 1,Self-Employed,67196,14.77,1,93.32,0,3148,745
2023-02,Credit Card,Tier 1,Student,88929,8.01,1,105.2,0,1734,957
2023-02,Credit Card,Tier 2,Salaried,33889,11.02,1,101.95,0,3154,846
2023-02,Credit Card,Tier 2,Self-Employed,73752,9.14,0,99.3,0,1996,612
2023-02,Credit Card,Tier 2,Student,62057,15.19,0,103.83,0,4757,815
2023-02,Credit Card,Tier 3,Salaried,25792,10.45,0,93.81,0,3016,529
2023-02,Credit Card,Tier 3,Self-Employed,10786,11.69,0,98.62,0,4767,649
2023-02,Credit Card,Tier 3,Student,67986,10.34,0,106.66,0,4783,841
2023-02,Personal Loan,Tier 1,Salaried,67204,12.01,1,104.83,0,3959,1021
2023-02,Personal Loan,Tier 1,Self-Employed,43980,13.45,0,91.03,0,4337,664
2023-02,Personal Loan,Tier 1,Student,94431,9.87,1,104.98,0,1859,965
2023-02,Personal Loan,Tier 2,Salaried,48799,10.8,0,104.99,0,3858,839
2023-02,Personal Loan,Tier 2,Self-Employed,55254,10.85,0,99.65,0,2598,776
2023-02,Personal Loan,Tier 2,Student,81091,11.31,1,109.14,0,1397,923
2023-02,Personal Loan,Tier 3,Salaried,21549,9,1,100.5,0,3828,821
2023-02,Personal Loan,Tier 3,Self-Employed,36327,12.81,1,92.47,0,3971,728
2023-02,Personal Loan,Tier 3,Student,52919,6.39,0,97.16,0,4276,681
2023-02,Mutual Fund,Tier 1,Salaried,91149,7.38,1,93.06,0,2722,807
2023-02,Mutual Fund,Tier 1,Self-Employed,14994,10.92,1,105.39,0,4683,890
2023-02,Mutual Fund,Tier 1,Student,78367,9.09,1,102.97,0,2157,989
2023-02,Mutual Fund,Tier 2,Salaried,54387,7.19,1,106.84,0,2269,920
2023-02,Mutual Fund,Tier 2,Self-Employed,95042,7.92,1,107.09,0,2797,994
2023-02,Mutual Fund,Tier 2,Student,99242,14.51,0,105.54,0,1442,721
2023-02,Mutual Fund,Tier 3,Salaried,59294,10.3,1,104.8,0,2716,836
2023-02,Mutual Fund,Tier 3,Self-Employed,46110,7.41,1,94.23,0,1404,688
2023-02,Mutual Fund,Tier 3,Student,76708,14.37,1,107.16,0,1471,900
2023-02,Fixed Deposit,Tier 1,Salaried,18738,9.06,0,104.38,0,4723,709
2023-02,Fixed Deposit,Tier 1,Self-Employed,10363,6.93,1,91.06,0,1633,672
2023-02,Fixed Deposit,Tier 1,Student,53965,14.12,0,101.29,0,1515,694
2023-02,Fixed Deposit,Tier 2,Salaried,40825,13.12,0,109.4,0,3244,690
2023-02,Fixed Deposit,Tier 2,Self-Employed,78619,13.62,1,93.68,0,1636,707
2023-02,Fixed Deposit,Tier 2,Student,74952,12.02,0,98.16,0,4833,851
2023-02,Fixed Deposit,Tier 3,Salaried,86411,11.19,1,106.26,0,2135,843
2023-02,Fixed Deposit,Tier 3,Self-Employed,33331,6.85,1,100.13,0,1751,852
2023-02,Fixed Deposit,Tier 3,Student,73217,8.77,0,92.74,0,1477,669
2023-02,SIP,Tier 1,Salaried,21283,15.23,0,95.76,0,1409,559
2023-02,SIP,Tier 1,Self-Employed,97333,6.37,1,96.32,0,2865,937
2023-02,SIP,Tier 1,Student,52429,6.12,0,102.47,0,4365,868
2023-02,SIP,Tier 2,Salaried,73753,12.73,0,100.36,0,4924,789
2023-02,SIP,Tier 2,Self-Employed,40077,10.58,0,98.58,0,3779,658
2023-02,SIP,Tier 2,Student,10755,14.37,1,92.28,0,2609,661
2023-02,SIP,Tier 3,Salaried,27400,13.69,1,109.62,0,1024,757
2023-02,SIP,Tier 3,Self-Employed,29222,6.36,1,98.5,0,1342,658
2023-02,SIP,Tier 3,Student,78159,11.48,0,106.88,0,1529,818
2023-03,Credit Card,Tier 1,Salaried,98992,9.93,1,98.98,0,1881,927
2023-03,Credit Card,Tier 1,Self-Employed,50701,9.16,0,107.7,0,1308,735
2023-03,Credit Card,Tier 1,Student,34918,13.67,0,107.37,0,4289,852
2023-03,Credit Card,Tier 2,Salaried,91731,14.48,1,99.11,0,4346,1054
2023-03,Credit Card,Tier 2,Self-Employed,56330,8.82,0,91.91,0,1545,516
2023-03,Credit Card,Tier 2,Student,88840,10.86,0,100.95,0,4481,913
2023-03,Credit Card,Tier 3,Salaried,37829,8.5,0,94.41,0,3663,682
2023-03,Credit Card,Tier 3,Self-Employed,57801,11.15,1,108.12,0,2131,952
2023-03,Credit Card,Tier 3,Student,98657,9.77,1,103.9,0,3686,1055
2023-03,Personal Loan,Tier 1,Salaried,55337,14.51,1,92.52,0,1935,797
2023-03,Personal Loan,Tier 1,Self-Employed,34904,10.06,0,100.75,0,4530,726
2023-03,Personal Loan,Tier 1,Student,12892,8.72,1,96.19,0,2385,739
2023-03,Personal Loan,Tier 2,Salaried,77334,13.6,1,95.96,0,2166,788
2023-03,Personal Loan,Tier 2,Self-Employed,70101,10.74,0,103.92,0,4004,889
2023-03,Personal Loan,Tier 2,Student,97892,10.69,0,98.86,0,2510,823
2023-03,Personal Loan,Tier 3,Salaried,61660,7.3,1,96.84,0,1254,734
2023-03,Personal Loan,Tier 3,Self-Employed,80247,11.65,0,96.36,0,3347,772
2023-03,Personal Loan,Tier 3,Student,30836,9.02,0,91.73,0,3571,580
2023-03,Mutual Fund,Tier 1,Salaried,29187,9.88,1,92.41,0,3529,768
2023-03,Mutual Fund,Tier 1,Self-Employed,58353,13.51,1,99.76,0,1569,752
2023-03,Mutual Fund,Tier 1,Student,82778,15.38,1,102.57,0,1070,772
2023-03,Mutual Fund,Tier 2,Salaried,95092,15.29,1,90.65,0,1654,817
2023-03,Mutual Fund,Tier 2,Self-Employed,28830,6.64,0,94.85,0,3569,690
2023-03,Mutual Fund,Tier 2,Student,36627,15.19,1,104.35,0,4352,905
2023-03,Mutual Fund,Tier 3,Salaried,52292,7.81,0,100.85,0,2656,710
2023-03,Mutual Fund,Tier 3,Self-Employed,44765,9.94,0,92.67,0,1433,465
2023-03,Mutual Fund,Tier 3,Student,82267,8.3,1,99.49,0,4238,974
2023-03,Fixed Deposit,Tier 1,Salaried,67104,10,0,107.31,0,4757,964
2023-03,Fixed Deposit,Tier 1,Self-Employed,50870,6.17,1,103.29,0,2173,893
2023-03,Fixed Deposit,Tier 1,Student,84160,8.82,1,100.09,0,1897,817
2023-03,Fixed Deposit,Tier 2,Salaried,47335,7.31,1,90.77,0,1926,722
2023-03,Fixed Deposit,Tier 2,Self-Employed,78143,10.21,1,107.14,0,1688,934
2023-03,Fixed Deposit,Tier 2,Student,49385,11.82,0,104.35,0,4610,908
2023-03,Fixed Deposit,Tier 3,Salaried,25823,10.75,1,99.51,0,1706,740
2023-03,Fixed Deposit,Tier 3,Self-Employed,16997,14.64,1,99.61,0,3864,775
2023-03,Fixed Deposit,Tier 3,Student,27718,6.3,1,107.55,0,4486,1058
2023-03,SIP,Tier 1,Salaried,87654,7.58,1,91.09,0,3715,799
2023-03,SIP,Tier 1,Self-Employed,59316,10.02,0,99.39,0,1332,675
2023-03,SIP,Tier 1,Student,18605,12.15,1,92.58,0,1867,596
2023-03,SIP,Tier 2,Salaried,43132,8.01,0,93.32,0,1579,491
2023-03,SIP,Tier 2,Self-Employed,89553,9.43,1,99.13,0,2320,985
2023-03,SIP,Tier 2,Student,54921,10.6,1,97.04,0,2151,862
2023-03,SIP,Tier 3,Salaried,33956,6.97,1,109.23,0,4149,966
2023-03,SIP,Tier 3,Self-Employed,96064,6.22,0,90.39,0,4645,748
2023-03,SIP,Tier 3,Student,13516,15.36,0,90.54,0,4555,532
2023-04,Credit Card,Tier 1,Salaried,75184,7.12,1,107.87,0,3268,948
2023-04,Credit Card,Tier 1,Self-Employed,95936,15.87,1,97.78,0,1261,759
2023-04,Credit Card,Tier 1,Student,64144,13.85,0,102.3,0,1126,617
2023-04,Credit Card,Tier 2,Salaried,84710,6.51,1,95.57,0,1155,704
2023-04,Credit Card,Tier 2,Self-Employed,93732,11.8,1,109.04,0,1018,946
2023-04,Credit Card,Tier 2,Student,83568,15.99,0,106.41,0,4298,805
2023-04,Credit Card,Tier 3,Salaried,54354,13.3,0,100.21,0,3102,778
2023-04,Credit Card,Tier 3,Self-Employed,37307,6.87,0,99.44,0,2391,751
2023-04,Credit Card,Tier 3,Student,48258,8.59,0,108.19,0,1848,692
2023-04,Personal Loan,Tier 1,Salaried,86050,15.48,0,101.4,0,4625,780
2023-04,Personal Loan,Tier 1,Self-Employed,92234,11.38,0,90.48,0,1257,557
2023-04,Personal Loan,Tier 1,Student,72013,12.93,0,94.26,0,2489,662
2023-04,Personal Loan,Tier 2,Salaried,18949,11.38,0,107.65,0,3471,803
2023-04,Personal Loan,Tier 2,Self-Employed,62611,15.77,0,91.15,0,3243,548
2023-04,Personal Loan,Tier 2,Student,61012,11.15,0,103.36,0,2233,627
2023-04,Personal Loan,Tier 3,Salaried,47661,13.72,0,90.27,0,1640,489
2023-04,Personal Loan,Tier 3,Self-Employed,68655,10.32,0,90.65,0,2723,690
2023-04,Personal Loan,Tier 3,Student,60901,13.97,0,106.2,0,4392,909
2023-04,Mutual Fund,Tier 1,Salaried,89980,11.05,0,92.87,0,2119,748
2023-04,Mutual Fund,Tier 1,Self-Employed,78475,11.13,1,109.34,0,4098,966
2023-04,Mutual Fund,Tier 1,Student,91914,7.39,0,94.88,0,2607,679
2023-04,Mutual Fund,Tier 2,Salaried,77038,13.18,0,97.78,0,4579,731
2023-04,Mutual Fund,Tier 2,Self-Employed,24266,9.94,0,104.36,0,4271,833
2023-04,Mutual Fund,Tier 2,Student,45362,11.5,1,96.96,0,2027,820
2023-04,Mutual Fund,Tier 3,Salaried,46307,9.23,1,96.42,0,3282,873
2023-04,Mutual Fund,Tier 3,Self-Employed,86958,8.73,1,94.61,0,4382,912
2023-04,Mutual Fund,Tier 3,Student,34014,9.86,0,104.95,0,2374,725
2023-04,Fixed Deposit,Tier 1,Salaried,24953,9.21,1,90.14,0,3427,765
2023-04,Fixed Deposit,Tier 1,Self-Employed,67190,10.11,1,100.45,0,2131,865
2023-04,Fixed Deposit,Tier 1,Student,77600,8.42,1,90.05,0,3034,833
2023-04,Fixed Deposit,Tier 2,Salaried,75185,6.64,1,109.73,0,4250,1101
2023-04,Fixed Deposit,Tier 2,Self-Employed,18609,14.42,1,106.3,0,4428,958
2023-04,Fixed Deposit,Tier 2,Student,98578,7.34,1,92.38,0,1508,784
2023-04,Fixed Deposit,Tier 3,Salaried,68031,8.2,0,100.9,0,4075,844
2023-04,Fixed Deposit,Tier 3,Self-Employed,16743,8.39,1,105.21,0,1991,829
2023-04,Fixed Deposit,Tier 3,Student,75242,11.09,0,97.82,0,4587,853
2023-04,SIP,Tier 1,Salaried,76490,10.18,1,94.83,0,2191,884
2023-04,SIP,Tier 1,Self-Employed,51269,9.59,1,100.12,0,4367,891
2023-04,SIP,Tier 1,Student,76381,6.13,1,103.74,0,2767,945
2023-04,SIP,Tier 2,Salaried,61024,13.02,0,105.55,0,1065,616
2023-04,SIP,Tier 2,Self-Employed,87994,14.66,1,96.08,0,3486,853
2023-04,SIP,Tier 2,Student,18418,14.16,1,104.54,0,3131,819
2023-04,SIP,Tier 3,Salaried,21814,6.53,0,103.25,0,4339,672
2023-04,SIP,Tier 3,Self-Employed,80601,7.56,1,98.62,0,1639,913
2023-04,SIP,Tier 3,Student,15666,10.74,0,100.37,0,2917,597
2023-05,Credit Card,Tier 1,Salaried,36505,12.32,1,98.89,0,3590,803
2023-05,Credit Card,Tier 1,Self-Employed,91132,10.92,1,108.59,0,3494,1097
2023-05,Credit Card,Tier 1,Student,53539,9.23,1,98.92,0,3443,970
2023-05,Credit Card,Tier 2,Salaried,60726,15.28,0,93.27,0,4990,717
2023-05,Credit Card,Tier 2,Self-Employed,63997,13.76,1,107.99,0,2875,920
2023-05,Credit Card,Tier 2,Student,95326,12.44,0,99.99,0,1048,631
2023-05,Credit Card,Tier 3,Salaried,95781,14.07,0,90.69,0,2189,654
2023-05,Credit Card,Tier 3,Self-Employed,24116,10.35,0,95.93,0,2614,655
2023-05,Credit Card,Tier 3,Student,25994,12.92,1,94.41,0,3063,687
2023-05,Personal Loan,Tier 1,Salaried,66677,7.46,1,100.48,0,2932,965
2023-05,Personal Loan,Tier 1,Self-Employed,97876,12.5,0,92.58,0,3707,667
2023-05,Personal Loan,Tier 1,Student,41932,6.75,1,102.43,0,4993,1001
2023-05,Personal Loan,Tier 2,Salaried,75030,7.36,0,92.67,0,3500,666
2023-05,Personal Loan,Tier 2,Self-Employed,65182,10.54,1,92.25,0,2928,759
2023-05,Personal Loan,Tier 2,Student,67692,14.58,1,96.82,0,1771,794
2023-05,Personal Loan,Tier 3,Salaried,17170,13.89,0,108.61,0,3144,709
2023-05,Personal Loan,Tier 3,Self-Employed,23753,6.75,0,106.73,0,3782,771
2023-05,Personal Loan,Tier 3,Student,78653,6.22,1,106.44,0,1337,929
2023-05,Mutual Fund,Tier 1,Salaried,24016,11.14,0,103,0,3662,733
2023-05,Mutual Fund,Tier 1,Self-Employed,71720,13.52,1,90.8,0,2074,766
2023-05,Mutual Fund,Tier 1,Student,30689,6.64,0,99.19,0,1580,507
2023-05,Mutual Fund,Tier 2,Salaried,73745,10.64,1,108.57,0,3057,995
2023-05,Mutual Fund,Tier 2,Self-Employed,41819,9.98,0,91.32,0,3885,717
2023-05,Mutual Fund,Tier 2,Student,38036,9.55,0,104.99,0,4417,724
2023-05,Mutual Fund,Tier 3,Salaried,25620,7.25,0,92.05,0,4727,735
2023-05,Mutual Fund,Tier 3,Self-Employed,67602,14.7,0,109.46,0,1207,670
2023-05,Mutual Fund,Tier 3,Student,26532,14.69,0,106.43,0,2721,640
2023-05,Fixed Deposit,Tier 1,Salaried,34570,7.37,0,107.54,0,3823,794
2023-05,Fixed Deposit,Tier 1,Self-Employed,22916,12.72,1,92.04,0,1370,711
2023-05,Fixed Deposit,Tier 1,Student,98916,13.6,1,100.28,0,4373,931
2023-05,Fixed Deposit,Tier 2,Salaried,68865,9.42,1,101.65,0,4677,1043
2023-05,Fixed Deposit,Tier 2,Self-Employed,35993,11.82,1,107.39,0,4436,975
2023-05,Fixed Deposit,Tier 2,Student,59990,11.88,1,92.5,0,1613,771
